105 45 1
67	51	58	81	71	78	87	69	68	69	0	79	71	55	66	84	78	94	77	99	53	74	55	100	78	85	56	74	53	72	96	72	93	100	78	56	93	59	83	83	99	73	58	57	64	99	80	93	53	97	98	73	64	73	71	94	60	69	88	91	84	86	84	66	58	85	96	58	50	58	59	60	84	84	76	66	73	66	54	94	72	57	83	98	94	83	60	58	50	58	55	68	78	99	62	51	51	95	95	96	77	58	74	91	97	
79	77	74	88	66	58	76	69	92	99	50	0	73	95	93	62	87	92	71	86	70	76	76	54	70	89	63	65	59	88	81	82	66	57	59	73	77	58	97	70	51	58	78	100	57	67	65	68	58	66	69	82	80	51	67	53	77	75	64	62	72	83	66	50	99	55	66	98	67	58	100	55	52	99	90	61	55	62	72	62	64	78	94	93	84	78	88	96	93	88	61	100	63	69	65	88	100	89	71	82	73	55	59	94	75	
97	95	64	82	99	77	92	52	59	99	89	94	0	76	69	99	59	61	80	95	78	54	89	89	86	52	95	53	100	63	75	85	88	98	85	96	58	91	64	74	96	85	70	58	96	60	77	69	63	91	62	83	67	76	73	80	84	51	91	69	77	99	88	90	88	73	70	62	85	60	83	70	64	67	65	85	98	89	96	51	99	52	70	58	90	50	80	96	55	77	53	78	69	74	69	70	78	97	85	80	50	64	69	88	78	
78	63	55	58	68	91	63	59	71	83	77	53	73	0	55	75	56	61	72	68	100	95	67	72	90	100	65	79	78	57	75	75	87	54	61	58	69	69	63	58	93	62	95	90	99	62	64	78	86	76	74	67	93	71	51	96	98	79	100	70	79	91	70	52	77	56	79	99	84	60	78	92	64	65	99	100	79	66	76	54	91	84	80	60	60	58	64	60	90	94	90	54	58	62	88	76	69	94	66	80	89	100	98	91	89	
85	92	82	89	70	79	71	90	74	85	91	78	65	79	0	95	71	63	73	50	83	54	78	84	84	88	83	100	64	89	50	54	53	97	60	89	62	64	87	65	74	96	97	95	62	88	84	73	74	60	75	95	92	98	99	96	57	63	70	89	89	89	73	71	82	83	87	92	63	89	59	56	90	100	53	71	92	82	98	71	98	90	69	62	92	52	61	54	93	52	98	92	94	76	88	100	71	60	70	55	68	54	60	69	92	
95	99	91	71	91	86	73	71	80	80	84	100	87	50	81	0	95	84	66	62	73	84	63	57	85	80	85	53	94	60	61	87	90	98	86	87	59	60	51	92	88	61	71	63	84	92	52	81	82	73	55	86	50	71	77	55	82	72	51	62	66	82	69	77	89	54	88	52	59	73	92	67	68	93	90	64	91	85	95	94	71	59	78	77	67	86	99	62	57	62	90	91	70	94	80	51	88	74	99	68	87	58	94	65	84	
57	64	96	51	80	98	92	78	60	51	79	82	57	53	65	79	0	60	51	88	53	64	89	69	65	68	99	81	85	67	57	76	78	85	85	91	73	87	58	66	50	72	91	97	78	78	79	100	87	55	76	72	74	77	79	57	87	76	67	79	51	96	88	75	70	73	58	85	51	85	58	62	98	87	91	64	66	83	92	71	72	72	53	69	82	76	60	87	85	76	68	75	56	71	91	51	77	55	87	82	78	76	86	76	86	
99	85	98	69	82	59	74	65	85	85	93	75	90	59	72	61	51	0	94	67	73	84	59	80	68	91	71	52	93	57	97	93	91	51	99	64	87	55	92	89	50	90	80	50	77	81	51	65	79	66	83	91	87	87	85	56	88	66	50	55	79	95	60	81	62	94	54	69	80	90	69	83	90	53	100	80	99	66	94	62	74	58	94	86	52	53	90	59	52	62	84	59	83	67	63	66	51	99	61	83	61	97	53	90	64	
83	69	59	87	63	77	51	64	74	97	99	79	95	67	94	50	59	65	0	76	91	61	77	59	59	82	95	75	64	57	67	59	85	54	52	68	62	65	79	69	67	94	64	96	66	88	83	90	97	76	90	91	65	79	66	55	53	85	59	72	76	66	77	100	81	50	100	76	82	81	59	64	58	72	97	57	70	94	59	88	90	94	92	66	79	80	54	91	55	71	87	66	83	75	75	95	58	73	63	70	73	98	98	74	58	
84	76	96	80	70	87	100	67	69	99	92	55	56	55	90	90	89	69	67	0	62	54	51	56	85	86	54	79	97	79	80	100	79	53	63	69	63	62	91	100	64	56	52	82	79	83	77	67	96	94	53	58	93	74	98	54	80	56	72	56	70	56	83	71	84	63	74	79	89	59	61	57	82	80	74	54	51	67	90	96	71	97	63	62	70	90	57	79	80	91	84	76	91	83	78	69	88	59	56	78	79	85	80	63	89	
55	69	52	56	52	58	90	67	64	92	61	56	75	63	65	64	55	76	57	99	0	96	85	65	61	83	58	60	85	55	54	51	56	59	61	93	93	64	68	74	60	83	85	52	88	61	50	95	62	86	59	53	94	82	52	79	97	97	95	68	66	77	58	99	58	86	100	58	82	83	97	53	89	59	72	75	56	75	67	69	68	82	86	97	89	50	94	75	71	70	83	77	81	69	74	97	89	89	63	89	54	83	78	96	65	
53	57	74	86	50	88	81	53	81	85	75	100	89	79	89	51	65	73	99	71	57	0	68	92	80	59	79	91	52	73	89	70	72	66	65	96	65	76	81	57	62	98	100	75	95	75	50	64	100	96	51	52	52	96	57	77	97	65	64	68	54	98	72	83	72	79	98	76	75	68	85	77	71	52	90	55	98	79	84	82	55	91	53	82	76	58	69	87	83	84	55	87	80	97	60	53	79	68	99	58	91	63	96	78	52	
74	100	85	56	91	74	50	60	53	71	50	55	99	71	80	96	66	51	90	81	61	70	0	73	60	69	82	100	79	62	71	85	60	63	98	51	68	74	56	85	61	64	56	78	84	86	86	90	63	70	100	57	60	56	57	92	53	64	81	79	67	98	68	75	57	63	76	79	94	65	98	50	93	61	96	63	98	62	95	55	68	76	50	71	66	64	79	92	97	97	94	55	96	76	93	56	56	82	57	85	82	94	94	63	81	
51	76	98	68	97	78	99	65	87	79	73	59	58	89	78	77	67	51	74	88	99	74	92	0	57	51	68	93	68	87	83	66	67	62	56	91	67	55	96	59	76	61	76	60	59	53	75	100	75	76	68	68	66	64	81	73	100	75	94	97	92	72	51	63	86	57	98	94	81	97	91	96	98	51	69	58	63	64	64	77	61	50	57	51	55	81	60	57	58	81	78	69	80	73	85	87	65	57	95	55	82	99	80	56	82	
56	97	95	51	80	84	51	80	61	91	58	65	53	58	74	91	84	75	57	76	96	72	61	74	0	91	61	64	83	60	61	66	54	68	50	94	93	60	85	75	63	76	98	55	64	78	60	55	95	93	81	50	92	61	51	93	95	82	82	50	94	62	54	62	93	72	76	80	74	88	50	63	58	94	78	92	99	75	85	81	85	51	63	59	71	100	61	57	71	59	55	67	71	84	73	65	82	69	88	74	71	82	78	53	72	
73	80	81	74	99	61	57	76	71	99	100	71	91	84	77	60	65	89	97	59	51	57	65	87	66	0	100	89	72	51	83	83	58	55	62	89	76	72	76	57	83	80	57	92	96	80	86	60	53	74	69	85	93	70	62	95	62	58	89	97	91	78	77	74	52	77	89	80	96	58	51	86	76	70	52	50	53	52	55	99	69	62	50	68	71	91	97	66	77	67	95	82	77	68	61	57	96	52	61	81	61	78	59	71	59	
82	89	85	51	62	77	92	73	82	99	87	96	67	79	99	99	80	82	51	75	78	88	64	69	75	72	0	97	50	66	88	100	71	54	50	94	73	74	72	67	84	51	78	65	70	89	75	77	65	78	94	69	67	57	94	100	55	63	50	79	94	81	54	91	96	99	88	60	93	58	100	83	67	89	61	78	78	66	54	78	60	70	97	56	75	55	68	79	88	69	84	55	72	97	78	97	86	83	85	51	90	63	93	56	90	
56	73	88	75	50	76	81	50	64	72	59	97	97	89	72	75	53	54	81	98	51	86	71	75	70	54	63	0	62	68	94	58	74	54	53	98	63	69	59	81	100	60	79	73	58	68	50	88	67	54	73	85	99	61	82	59	96	91	93	62	50	78	73	63	76	72	95	52	68	96	76	82	51	99	53	68	77	93	72	99	73	93	50	94	93	50	55	68	50	81	83	87	82	63	80	74	52	57	88	75	96	65	94	99	55	
79	57	86	72	89	94	87	86	70	91	91	92	76	70	79	72	87	87	63	98	87	85	71	71	93	51	55	95	0	71	64	94	62	85	83	71	50	81	74	66	56	76	70	71	74	90	67	93	52	50	70	78	81	91	71	68	71	90	55	74	74	74	79	50	54	66	69	62	82	98	59	72	53	81	80	94	95	90	91	52	90	54	57	70	60	53	65	89	81	61	99	78	95	78	88	82	61	61	71	75	55	87	72	97	89	
56	89	92	52	98	91	59	78	56	53	77	63	57	79	99	82	54	96	57	88	94	75	71	98	56	89	90	98	57	0	63	96	89	71	54	73	71	87	83	90	83	81	65	78	100	84	62	88	50	80	68	92	59	60	83	95	81	65	86	66	89	73	56	57	60	91	93	64	90	94	84	90	88	61	89	79	89	96	100	99	96	91	85	94	71	96	51	82	75	92	63	78	75	89	50	76	64	82	91	53	91	71	77	84	75	
68	98	75	66	81	97	98	74	72	76	52	56	86	63	56	88	90	93	73	84	60	67	73	79	90	96	58	79	100	54	0	83	67	72	60	70	91	82	72	52	64	61	68	65	76	59	67	62	92	90	77	73	69	100	54	58	55	59	63	95	78	88	95	64	95	58	62	88	91	91	92	56	72	97	87	89	61	67	79	79	94	59	84	79	72	100	59	85	79	90	72	63	73	72	71	90	67	57	96	83	56	89	57	66	98	
77	69	56	97	69	87	58	78	100	94	99	59	58	94	69	61	91	96	54	77	63	64	96	90	63	64	52	61	69	97	89	0	61	77	67	80	84	73	74	78	60	89	81	72	96	78	63	64	89	53	90	77	58	92	90	78	90	63	94	95	65	92	73	80	95	95	94	75	96	64	89	89	88	58	99	67	63	85	89	100	92	80	77	56	75	69	70	61	67	100	100	57	72	91	78	93	98	96	63	66	100	50	54	58	97	
51	94	84	86	85	51	100	72	65	54	93	54	54	95	73	65	99	54	75	66	84	87	70	59	98	81	53	99	57	76	89	60	0	97	62	92	53	54	75	79	52	76	72	72	59	54	81	80	76	69	84	69	77	53	85	76	95	95	96	75	67	55	96	52	77	64	100	60	88	100	65	80	93	62	60	89	97	54	98	96	57	72	83	62	72	92	86	75	63	62	74	84	92	100	98	71	79	74	79	84	55	82	84	65	88	
85	93	66	87	64	64	83	67	82	51	56	74	83	66	65	68	57	79	89	91	82	70	87	63	73	83	75	53	93	74	65	93	77	0	61	70	100	80	81	94	55	53	85	57	70	90	90	59	66	80	95	54	79	52	76	95	87	86	76	54	92	88	73	98	75	69	56	71	96	71	98	52	63	73	56	55	75	89	58	90	91	76	62	82	60	79	67	50	88	81	76	96	86	93	82	74	56	87	50	50	59	55	76	61	67	
54	97	52	74	59	74	68	79	67	75	58	64	99	51	73	93	61	77	66	93	88	67	89	85	77	78	69	66	100	71	62	76	78	86	0	64	82	59	74	98	58	96	91	96	85	80	79	65	57	78	70	61	98	93	65	83	67	88	100	91	80	100	89	59	84	93	88	74	62	89	98	80	57	53	76	77	98	54	81	97	52	61	91	61	86	70	74	99	68	75	63	70	93	56	58	92	87	75	100	95	86	66	100	59	63	
95	63	95	95	59	55	59	68	70	92	50	87	79	99	95	86	69	80	61	97	88	63	89	55	69	79	68	65	52	56	50	71	68	57	55	0	90	64	85	58	94	76	60	55	65	59	59	52	74	85	56	58	89	89	70	88	60	69	83	68	50	55	64	55	76	69	69	60	100	64	71	62	87	76	50	53	81	77	73	97	65	96	72	93	59	65	91	91	60	80	71	68	53	61	66	88	67	92	59	86	91	50	85	54	96	
95	80	80	72	50	90	73	64	75	82	97	79	90	75	53	68	64	72	95	97	84	51	67	50	78	97	58	89	89	66	67	84	58	74	82	57	0	83	100	73	98	66	76	75	91	78	93	83	67	85	53	57	72	72	77	80	79	75	65	100	70	80	65	53	71	89	86	87	93	80	81	87	79	63	70	57	98	79	71	63	90	91	60	70	63	54	74	51	100	91	77	55	88	56	76	68	62	96	91	69	69	59	60	99	97	
86	99	86	74	76	78	78	83	53	57	54	94	92	100	83	76	68	89	85	54	90	60	93	62	97	58	50	98	77	97	58	85	91	51	55	87	57	0	51	54	74	98	81	90	54	100	99	69	66	96	90	100	52	78	94	61	58	70	64	100	73	52	82	61	65	94	57	90	62	57	70	74	56	98	60	70	70	69	64	70	87	74	90	80	63	59	87	91	75	89	56	70	54	68	57	57	57	98	93	81	70	97	89	54	77	
88	77	81	86	56	92	78	58	67	80	61	61	62	57	90	82	84	83	88	90	60	86	52	59	62	83	75	53	89	52	72	90	96	75	96	64	100	55	0	56	90	61	51	80	64	74	88	57	88	83	85	77	75	61	76	75	72	78	65	54	54	69	81	57	92	52	60	66	84	95	68	88	55	67	54	64	85	98	68	57	54	81	97	64	54	67	65	74	53	53	99	97	85	99	85	87	61	75	71	89	79	92	81	63	67	
75	70	61	60	66	86	51	55	58	87	74	73	54	94	74	51	76	96	91	69	60	77	63	79	82	77	98	86	57	78	81	73	97	63	68	86	52	62	80	0	94	91	68	85	93	54	99	100	70	83	67	52	74	98	73	57	82	72	51	73	83	67	66	69	82	93	83	79	84	69	69	77	95	52	98	68	92	94	70	66	92	52	91	52	94	70	61	90	94	72	56	70	55	65	66	64	71	92	79	51	84	54	86	65	71	
100	74	55	95	80	72	91	56	93	64	77	60	84	93	96	50	92	92	54	91	74	100	59	82	94	76	54	72	93	67	87	61	93	50	52	64	87	85	91	59	0	86	56	71	79	98	62	86	88	86	56	84	99	81	88	54	90	56	53	67	84	83	61	58	72	95	88	80	60	76	86	50	67	82	51	51	89	92	87	80	60	82	76	54	78	63	55	90	94	53	65	75	60	52	83	53	64	66	91	59	89	78	70	66	83	
65	55	74	74	74	91	89	99	100	73	78	52	94	50	60	79	76	85	54	55	67	72	63	68	71	97	87	50	71	92	100	50	99	58	69	57	71	84	61	86	88	0	68	99	83	53	99	84	50	79	67	60	56	99	77	93	67	73	93	95	60	71	98	52	92	76	87	90	89	62	79	58	94	100	54	61	78	67	67	76	85	76	68	88	61	58	61	81	97	91	58	94	97	86	59	87	81	76	53	98	85	53	65	75	88	
94	75	86	76	76	55	68	51	97	84	92	94	93	94	79	97	85	76	78	92	85	99	74	62	50	75	59	75	58	88	70	68	62	97	75	83	98	68	79	75	91	100	0	98	55	83	63	61	52	82	91	72	98	95	75	66	87	92	78	95	80	70	60	61	70	71	94	79	89	77	82	74	76	53	87	89	69	52	77	92	94	94	79	68	58	91	81	83	87	72	60	54	86	91	89	75	63	82	65	94	80	96	54	67	84	
65	85	58	94	97	99	65	97	81	54	75	52	61	72	92	98	78	64	97	60	57	61	81	95	89	81	66	70	94	53	54	87	57	79	98	52	53	67	52	77	81	97	55	0	90	97	70	86	53	53	73	51	74	68	97	99	66	81	90	82	76	99	83	61	80	59	94	61	75	57	78	89	71	61	82	62	55	82	75	61	94	71	97	76	53	84	77	90	64	94	62	80	64	69	56	66	61	75	95	58	57	98	97	74	85	
56	98	86	94	65	76	53	95	77	63	96	80	64	61	82	88	83	81	71	78	61	54	95	100	89	78	69	56	60	72	85	56	86	93	87	60	82	88	82	99	67	57	72	83	0	63	70	67	94	82	100	81	94	66	51	50	89	51	66	91	97	50	73	59	98	94	66	77	65	63	92	97	72	70	70	75	73	72	75	58	94	84	61	98	69	71	59	64	61	95	85	92	90	50	76	69	64	96	100	66	58	75	87	81	82	
56	91	78	87	50	59	56	61	88	75	79	77	83	98	92	75	62	53	59	60	69	95	52	93	92	88	50	54	75	53	86	65	95	57	96	61	57	91	73	50	94	66	99	92	89	0	79	89	78	92	55	81	64	64	71	54	100	89	68	80	68	73	74	89	59	81	61	81	69	52	77	80	73	89	62	62	73	55	96	64	88	52	75	70	70	74	81	93	95	80	87	63	89	61	69	99	68	52	67	91	85	80	87	93	75	
75	85	97	87	68	55	79	66	99	52	53	52	65	78	61	67	61	79	96	84	58	56	69	84	87	97	64	77	83	79	71	71	55	77	50	96	58	78	100	62	88	99	55	72	53	66	0	65	97	66	86	51	55	50	71	76	95	76	98	68	71	66	51	64	59	77	71	100	97	90	55	82	70	62	59	62	88	79	97	56	60	59	82	54	52	76	93	80	89	79	83	94	85	86	98	60	84	84	53	73	85	85	100	63	58	
54	93	74	69	76	94	97	54	53	83	85	56	99	55	69	83	98	85	81	88	62	70	53	96	56	95	93	81	88	72	58	97	86	73	54	57	97	96	80	53	52	84	62	96	58	91	88	0	99	57	78	85	76	52	58	96	99	91	70	86	92	77	61	54	65	71	76	76	81	56	53	52	61	94	51	53	75	92	68	65	68	92	59	56	56	61	82	88	84	67	72	80	54	56	67	83	72	71	77	71	70	89	94	52	63	
78	67	54	82	73	72	99	54	54	60	94	92	68	75	83	70	66	54	75	74	84	93	70	75	91	78	96	100	67	80	80	63	66	74	59	80	62	91	81	66	63	58	54	80	80	93	99	58	0	51	78	77	54	98	52	90	88	76	63	61	89	74	76	63	75	96	80	51	86	65	53	86	60	94	100	61	62	91	77	64	50	61	98	68	95	97	100	81	83	98	53	78	62	54	60	71	51	97	67	57	74	52	94	98	86	
80	93	88	74	51	73	56	89	89	62	83	64	90	95	51	95	92	90	75	99	95	62	70	96	77	58	98	50	58	62	72	69	69	66	50	59	68	54	68	56	77	99	83	99	96	83	87	57	87	0	98	54	69	58	100	74	97	80	56	79	74	66	95	84	99	52	52	94	62	71	85	91	89	88	71	94	70	59	54	78	51	79	76	98	58	87	84	87	75	61	93	52	67	85	52	93	53	75	98	87	84	53	76	88	79	
86	65	87	69	65	73	99	93	94	92	100	76	64	100	74	86	72	82	88	56	53	72	53	74	86	62	71	69	99	81	77	60	86	82	82	71	56	73	85	68	50	79	82	86	66	73	79	76	78	96	0	67	68	59	92	75	93	76	83	65	75	73	58	81	55	62	84	78	84	51	64	91	58	78	75	66	53	79	56	64	85	91	85	92	65	86	69	62	97	91	81	63	76	97	53	100	65	60	83	72	84	71	91	53	94	
80	59	74	71	87	85	91	66	96	67	65	50	54	94	95	84	81	98	61	97	92	66	72	64	83	87	65	81	58	87	89	98	69	64	84	92	76	91	93	80	79	73	67	79	82	55	94	84	98	100	94	0	68	58	83	50	66	98	56	91	85	92	79	83	92	99	100	95	79	81	81	62	71	68	87	58	97	69	54	79	69	61	97	61	100	98	61	78	54	57	63	74	59	92	64	85	95	89	89	51	70	76	81	70	50	
83	85	91	77	70	73	53	54	74	94	62	95	80	81	67	63	63	99	75	84	71	52	72	64	91	94	89	100	70	95	73	67	97	81	70	55	77	82	76	98	73	93	50	61	90	73	79	59	99	69	50	63	0	83	76	71	58	58	84	58	68	95	88	59	52	59	76	69	79	97	60	57	55	55	59	52	88	61	97	85	96	71	98	79	84	69	52	82	62	52	67	71	94	78	95	61	51	61	79	62	68	81	63	91	72	
75	68	93	58	84	56	60	77	59	58	93	53	79	72	55	69	89	73	74	78	58	50	63	85	80	72	76	95	80	88	51	71	90	95	88	74	64	76	54	98	50	93	85	78	97	56	87	60	64	100	95	87	65	0	69	81	81	66	90	66	90	75	65	67	91	68	99	58	98	86	92	62	86	93	78	56	79	77	91	71	90	85	83	93	67	66	59	67	94	83	53	71	79	74	83	97	74	53	75	86	73	51	63	76	93	
63	61	82	74	67	66	81	81	55	89	91	64	96	88	62	86	91	72	61	94	52	51	67	53	62	81	89	63	95	77	98	87	53	60	98	99	99	91	75	55	86	80	96	53	50	79	75	96	97	95	55	51	93	92	0	77	50	50	98	53	71	71	81	55	76	54	60	87	90	67	93	88	67	88	98	60	55	97	82	77	66	64	65	72	88	81	93	72	74	53	96	62	95	55	80	84	85	67	76	69	87	75	74	74	98	
53	63	69	93	96	55	67	80	65	52	57	80	97	84	99	72	84	94	55	70	79	54	64	98	67	100	81	99	82	75	86	95	55	58	91	89	88	87	52	92	99	74	71	66	52	98	76	56	83	100	76	60	81	75	55	0	74	80	87	90	53	55	85	64	70	64	54	57	58	72	93	76	77	57	89	79	67	100	99	78	62	72	74	61	63	78	54	59	50	90	98	53	86	71	88	93	81	61	50	99	99	77	78	65	67	
75	97	96	85	57	57	69	100	87	83	96	90	59	87	81	86	75	56	82	61	95	94	94	52	80	88	55	63	98	80	61	70	99	74	100	90	79	80	97	85	69	76	96	99	74	81	52	84	65	61	57	74	89	64	85	51	0	100	69	59	68	98	94	51	90	73	76	86	71	74	60	65	74	93	74	70	91	77	54	67	60	97	67	56	56	76	54	78	70	93	79	99	65	57	94	54	99	89	56	77	99	92	74	65	77	
95	64	84	63	74	82	95	82	81	59	81	75	75	82	88	82	58	69	75	96	90	66	88	87	60	61	55	93	94	65	66	97	62	68	68	94	79	74	57	71	58	66	88	52	91	87	63	82	75	62	92	57	75	65	94	91	67	0	94	99	81	96	70	96	58	95	96	90	98	73	53	91	77	72	94	60	52	99	99	99	88	78	87	98	64	69	94	93	74	73	58	91	72	74	60	83	63	91	55	68	88	67	100	80	64	
95	89	59	76	78	80	56	85	90	70	51	69	68	71	60	60	99	55	83	56	51	98	84	97	71	56	60	55	63	65	65	75	52	50	65	59	89	69	60	82	60	52	77	94	76	75	91	93	53	58	90	97	83	54	100	60	57	72	0	55	63	100	82	93	83	77	61	58	85	67	90	71	78	79	98	82	50	51	81	83	61	79	93	89	82	74	59	75	92	87	83	77	62	66	70	59	85	99	73	63	93	100	52	80	76	
81	55	66	69	69	67	85	80	82	91	56	89	75	98	71	61	94	90	62	75	90	74	88	66	66	62	53	50	53	84	62	94	59	77	69	97	77	77	95	63	100	91	58	74	62	77	58	67	90	60	69	93	71	62	98	90	66	54	61	0	57	95	79	79	70	100	94	82	97	86	53	69	84	66	100	75	56	72	76	92	63	77	86	92	74	52	95	86	86	71	53	73	51	50	54	81	55	62	71	63	89	77	94	72	61	
93	89	81	80	97	50	66	76	73	89	56	73	95	94	95	78	89	65	94	74	69	85	62	61	78	85	96	82	59	78	54	64	88	90	97	53	52	55	91	66	75	71	68	89	94	57	51	65	71	70	58	72	97	82	60	63	86	64	65	66	0	69	73	94	59	58	98	52	85	94	77	79	61	99	93	76	78	63	58	61	73	58	58	83	97	81	93	94	87	66	78	89	83	88	69	85	86	87	82	69	81	58	92	53	82	
69	61	88	71	51	75	90	79	80	71	55	81	62	100	65	62	96	72	87	80	62	93	59	67	62	75	54	90	81	62	93	74	51	61	72	95	91	52	80	99	51	76	81	91	57	81	94	57	85	51	96	94	63	92	91	50	90	69	83	61	66	0	56	58	80	83	69	94	100	68	50	62	83	89	67	57	86	86	94	52	80	60	83	85	86	58	77	75	98	63	57	92	73	53	73	57	74	65	51	94	53	73	96	88	95	
82	63	90	54	63	94	93	63	51	66	92	82	78	80	95	80	52	57	93	50	66	86	74	82	75	72	55	80	58	57	71	74	63	80	98	50	54	74	91	97	60	54	90	94	80	83	53	72	59	65	54	77	82	78	95	66	97	60	94	51	69	82	0	61	57	78	53	93	88	72	61	57	85	75	66	85	54	63	66	50	62	68	52	50	78	88	56	78	68	86	67	72	79	51	94	57	82	100	83	69	98	55	69	91	70	
78	58	63	70	70	77	56	63	96	99	93	61	80	83	98	86	80	57	68	56	60	60	50	70	56	79	65	97	60	72	69	53	97	53	52	88	76	75	60	62	91	52	94	95	73	54	50	88	52	85	92	76	66	99	82	66	55	60	80	85	82	81	55	0	58	66	78	60	89	60	68	62	100	94	97	96	60	88	98	64	99	59	71	85	83	80	61	96	73	78	72	80	62	59	99	52	50	74	56	99	78	70	50	94	95	
62	64	97	52	100	75	51	60	99	92	62	68	75	71	90	95	61	63	71	85	72	93	56	60	62	60	94	96	85	53	74	61	94	69	84	92	86	67	65	81	61	64	99	97	88	97	83	74	57	83	55	50	69	60	67	75	56	89	67	84	94	69	81	75	0	99	55	98	99	66	76	86	96	68	52	64	59	53	59	56	72	97	53	94	54	69	57	91	83	83	85	90	55	94	51	88	73	100	63	89	83	94	53	54	61	
62	65	75	66	53	79	93	51	75	63	75	74	55	93	50	98	90	91	67	59	70	53	89	61	93	64	65	93	76	86	94	61	87	80	100	68	59	98	94	56	94	62	88	78	84	92	86	51	62	92	66	76	64	64	94	91	96	59	62	77	87	59	56	70	96	0	86	79	87	57	75	79	79	91	86	87	96	60	68	75	83	71	77	71	98	76	96	80	76	59	89	93	83	98	50	94	89	52	91	78	82	79	83	76	83	
